Inner_Radius_Pixels,Outer_Radius_Pixels,Photon_Counts,Photon_Counts_Err,Exposure_Sum,Background_Counts,Background_Err,CXB_Counts,CXB_Err,Area_Pixels,Area_Arcsec2,Surface_Brightness,Surface_Brightness_Err,Inner_Radius_Arcsec,Outer_Radius_Arcsec
18.22255852381436,21.56659110524783,748.0,27.349588662354687,8264397.775390625,23.682195261907328,4.866435580782646,0.4163219854210388,0.02337085904027854,419,6704.000199794084,5.474547880354968e-06,2.1008168204560065e-07,72.89023518140284,86.26636570645591
21.56659110524783,25.524289099859935,1050.0,32.4037034920393,11627299.93359375,33.31882067202734,5.772245721729745,0.8149886136793079,0.04575060812718872,583,9328.00027799511,5.460565685074552e-06,1.7692112512334878e-07,86.26636570645591,102.09715792080071
25.524289099859935,30.208266613572547,1433.0,37.8549864614954,17100294.001953125,49.00205821403709,7.000147013744575,1.6858601324535973,0.09463828694358271,820,13120.00039100513,5.0522232260292555e-06,1.4070260654931782e-07,102.09715792080071,120.83306825483702
30.208266613572547,35.751803634040876,1935.0,43.98863489584554,25320769.125,72.55839003421868,8.518121273744503,3.5069815683342624,0.19686967001635822,1152,18432.00054931452,4.588462942762875e-06,1.1059650325567339e-07,120.83306825483702,143.00721666712977
35.751803634040876,42.31263843893406,2415.0,49.14264950122246,35277599.0078125,101.09036483037758,10.054370434312512,6.807351357797827,0.38214087795494533,1605,25680.000765321016,4.0874065269863785e-06,8.88703120264416e-08,143.00721666712977,169.25055627775737
42.31263843893406,50.07745595132096,2702.0,51.980765673468106,49630285.560546875,142.21896663264664,11.925559384475289,13.473326138360926,0.7563453697139795,2258,36128.001076694614,3.206595028852119e-06,6.716738105908709e-08,169.25055627775737,200.30982679012257
50.07745595132096,59.26719975582947,3038.0,55.11805511808268,68818333.08398438,197.20362490987003,14.042920811208402,26.104033819868476,1.4653890886156882,3155,50480.001504416075,2.5562703745228708e-06,5.1673841565241605e-08,200.30982679012257,237.0688025559062
59.26719975582947,70.14335892605855,3559.0,59.65735495309862,94138237.39453125,269.7595367931634,16.424358032908422,50.036933742777386,2.808898319716534,4421,70736.00210808986,2.1505630460189462e-06,4.112349352273964e-08,237.0688025559062,280.5734398850899
70.14335892605855,83.01540855143813,4155.0,64.45928947793328,131305846.04492188,376.265852580819,19.397573368357676,97.78210319642794,5.489145013935653,6194,99104.00295351923,1.7520887518513927e-06,3.214732624727546e-08,280.5734398850899,332.0616391538395
83.01540855143813,98.2496156796098,4669.0,68.33008122342603,179020268.03710938,512.9947817984367,22.649388110905708,186.62744058877237,10.476611276334824,8671,138736.00413464083,1.385798973643904e-06,2.5396720038628232e-08,332.0616391538395,392.9984685745526
98.2496156796098,116.27946124254558,5826.0,76.32823854904552,258957646.32226562,742.0607888985487,27.240792736235644,378.2762960689444,21.2351072085832,12150,194400.00579355162,1.1357221059175739e-06,2.0220346556396017e-08,392.9984685745526,465.1178519009545
116.27946124254558,137.61797451654274,6482.0,80.51086883148137,367924426.1816406,1054.312524235268,32.470178999125764,753.0066841597974,42.27115955475752,17023,272368.0081171711,7.940966132643416e-07,1.6402235093899633e-08,465.1178519009545,550.4719062688133
137.61797451654274,162.8723310863287,7146.0,84.53401682163222,506178446.30078125,1450.4888434083562,38.0852838168282,1451.3084449686773,81.4713761922186,23848,381568.01137157355,5.240496973144424e-07,1.5239979617128048e-08,550.4719062688133,651.489334053229
162.8723310863287,192.76112969026332,8096.0,89.97777503361594,679386453.9042969,1946.828197869178,44.12287612870651,2727.246583687819,153.09807722738685,33389,534224.0159210613,3.1479921118504465e-07,1.6833244855203987e-08,651.489334053229,771.0445302504726
192.76112969026332,228.13483954970818,9661.0,98.29038610159185,975652003.9140625,2795.7973269006,52.87529978071614,5486.251434064029,307.97895238553235,46771,748336.0223020742,8.833523584789774e-08,2.0984603838826136e-08,771.0445302504726,912.5393717966822
228.13483954970818,270.00000000000006,10908.0,104.44137111317526,1315915437.3391786,3770.8453909424825,61.40720960068519,10365.875333708558,581.9039583225441,65520,1048320.0312422635,,,912.5393717966822,1080.000016093199
