Inner_Radius_Pixels,Outer_Radius_Pixels,Photon_Counts,Photon_Counts_Err,Exposure_Sum,Background_Counts,Background_Err,CXB_Counts,CXB_Err,Area_Pixels,Area_Arcsec2,Surface_Brightness,Surface_Brightness_Err,Inner_Radius_Arcsec,Outer_Radius_Arcsec
0.0,4.0000000596044405,39.0,6.244997998398398,263758.603515625,0.7558182579863577,0.8693780869025615,0.0003805327080066207,2.1361774276811422e-05,12,192.0000057220263,9.062216255651431e-06,1.4940795379593167e-06,0.0,16.000000476835528
4.0000000596044405,4.734042455877845,14.0,3.7416573867739413,109899.060546875,0.31492324650600073,0.561180226403248,6.606449129346995e-05,3.708629300530257e-06,5,80.00000238417762,7.782715687616126e-06,2.1516941362720996e-06,16.000000476835528,18.936170105681335
4.734042455877845,5.602789410025703,20.0,4.47213595499958,131879.1171875,0.37790859292987844,0.6147427046577116,9.513304385900146e-05,5.340436095040304e-06,6,96.00000286101314,9.299233697738097e-06,2.1393595398610315e-06,18.936170105681335,22.41115797405394
5.602789410025703,6.630960635792442,31.0,5.5677643628300215,241777.6328125,0.6928302913427606,0.8323642780314161,0.0003197517405927727,1.7949743513352683e-05,11,176.00000524519078,7.834380888845596e-06,1.4552727449791503e-06,22.41115797405394,26.523842938404467
6.630960635792442,7.847812176332929,38.0,6.164414002968976,285737.3515625,0.8187998591787466,0.9048756042565999,0.00044659563939418456,2.5070316009684138e-05,13,208.0000061988618,8.132633044340604e-06,1.362806014477235e-06,26.523842938404467,31.39124917309617
7.847812176332929,9.287968868727752,51.0,7.14142842854285,417615.50390625,1.1967057020798555,1.0939404472272956,0.000953969138601019,5.355248833297304e-05,19,304.00000905987497,7.453377924598876e-06,1.0812470562823787e-06,31.39124917309617,37.1518760285152
9.287968868727752,10.992409574558124,76.0,8.717797887081348,615431.83984375,1.7635619015008395,1.3279916797558784,0.002071772687113578,0.00011630206698083178,28,448.00001335139467,7.5388490759096795e-06,8.955464483099884e-07,37.1518760285152,43.96963895342892
10.992409574558124,13.00963321073109,86.0,9.273618495495704,857207.095703125,2.4563853754645883,1.5672859903235874,0.004019337502486435,0.00022563153879782746,39,624.0000185965854,6.090972153645974e-06,6.857389869568348e-07,43.96963895342892,52.03853361835627
13.00963321073109,15.397038759316873,118.0,10.862780491200215,1098980.1484375,3.1492025224390683,1.7745992568574653,0.0066063862681681506,0.0003708594012464738,50,800.0000238417762,6.531293344559232e-06,6.259655564145303e-07,52.03853361835627,61.58815595499937
15.397038759316873,18.22255852381436,141.0,11.874342087037917,1648465.970703125,4.723791644108529,2.173428545894373,0.014864330763225277,0.0008344315005225722,75,1200.0000357626643,5.166217501070019e-06,4.576834942027908e-07,61.58815595499937,72.89023518140284
18.22255852381436,21.56659110524783,214.0,14.628738838327793,2329821.736328125,6.676263007470653,2.58384655261698,0.02969153626464279,0.0016667789187940828,106,1696.0000505445655,5.560887879482795e-06,3.9850623876708024e-07,72.89023518140284,86.26636570645591
21.56659110524783,25.524289099859935,289.0,17.0,3121070.14453125,8.943639314262684,2.990591800005926,0.05328389755406163,0.0029911715029731552,142,2272.0000677106445,5.6071126143642685e-06,3.456555549545457e-07,86.26636570645591,102.09715792080071
25.524289099859935,30.208266613572547,369.0,19.209372712298546,4549706.76171875,13.037494873075783,3.6107471350228586,0.11322904978277909,0.00635628252748115,207,3312.0000987049534,4.888354405416855e-06,2.685032923431385e-07,102.09715792080071,120.83306825483702
30.208266613572547,35.751803634040876,451.0,21.236760581595302,6308000.759765625,18.076006146175544,4.251588661450628,0.21765955885357516,0.012218645776277204,287,4592.000136851795,4.287276764447464e-06,2.1459023034282576e-07,120.83306825483702,143.00721666712977
35.751803634040876,42.31263843893406,514.0,22.67156809750927,8791586.38671875,25.192890075720694,5.019251943837915,0.4227964675300841,0.02373431380372629,400,6400.000190734209,3.4719579992383675e-06,1.6507642761395653e-07,143.00721666712977,169.25055627775737
42.31263843893406,50.07745595132096,621.0,24.919871588754223,12374033.462890625,35.458636432800844,5.954715478744626,0.8375751656715799,0.04701853809798636,563,9008.0002684584,2.953280011372035e-06,1.2941157794840571e-07,169.25055627775737,200.30982679012257
50.07745595132096,59.26719975582947,710.0,26.645825188948457,17319060.091796875,49.628947358802975,7.044781569275442,1.6407962224502715,0.09210855676988935,788,12608.000375746393,2.377186728435428e-06,9.946238377880333e-08,200.30982679012257,237.0688025559062
59.26719975582947,70.14335892605855,866.0,29.427877939124322,24285905.326171875,69.59291730887668,8.342236948737233,3.2264184064086554,0.18111983614047747,1105,17680.000526903255,2.0412576502537094e-06,7.871849513416222e-08,237.0688025559062,280.5734398850899
70.14335892605855,83.01540855143813,1010.0,31.78049716414141,33999687.869140625,97.42842326120487,9.870583734572381,6.323672277882915,0.35498882739487,1547,24752.000737664555,1.6659121271581907e-06,6.117692103153862e-08,280.5734398850899,332.0616391538395
83.01540855143813,98.2496156796098,994.0,31.52776554086889,47493101.67578125,136.09472039050746,11.665964186063125,12.339268405983756,0.6926833380772871,2161,34576.00103044157,1.1127484257821108e-06,4.424855265916984e-08,332.0616391538395,392.9984685745526
98.2496156796098,116.27946124254558,1178.0,34.322004603461025,62105964.033203125,177.9688737712422,13.340497508385592,22.706690401300282,1.2746741205688366,3041,48656.00145005683,9.835251150140372e-07,3.707930615025876e-08,392.9984685745526,465.1178519009545
116.27946124254558,137.61797451654274,1281.0,35.79106033634656,92651092.96289062,265.4980229659632,16.294110069775616,47.39736761283217,2.6607223162608062,4255,68080.00202893515,6.53057987236381e-07,2.6588627165376394e-08,465.1178519009545,550.4719062688133
137.61797451654274,162.8723310863287,1628.0,40.34848200366403,129631223.484375,371.4671077102764,19.273481981994752,92.87249573068014,5.213536835546878,5959,95344.00284146289,5.610436333359735e-07,2.1704988224386285e-08,550.4719062688133,651.489334053229
162.8723310863287,192.76112969026332,1739.0,41.701318923986086,165111673.52929688,473.1387563862027,21.75175294973264,165.55714973021165,9.29379889832629,8340,133440.00397680828,4.164999502960822e-07,1.814787378623899e-08,651.489334053229,771.0445302504726
192.76112969026332,228.13483954970818,2107.0,45.902069670114,245317429.953125,702.9738186423948,26.513653438226783,344.7839400333217,19.3549635715765,11690,187040.0055742073,2.698652033099811e-07,1.437733045631494e-08,771.0445302504726,912.5393717966822
228.13483954970818,270.00000000000006,2606.0,51.048996072400875,348083366.65234375,997.4566156559185,31.58253656145938,685.3228485501251,38.471625932387596,16376,262016.00780865853,1.6576856953100676e-07,1.2802038050741284e-08,912.5393717966822,1080.000016093199
